Date,RF,MaxT,MinT,RH-I,RH-II,C1,C2,SS,WD1,WD2,Disease
12-08-02,31,28.5,21.3,98.3382,89.2837,8,8,0,225,225,1
13-08-02,13,30,22.5,93.5966,78.3373,8,4,0,225,225,1
14-08-02,1.4,29.9,24.2,90.6268,82.8056,4,4,0,225,225,1
15-08-02,6.4,30.4,23.7,96.7035,91.9577,8,0,0,225,45,1
16-08-02,26,30.5,22,96.5988,92.3486,8,8,0,225,225,1
17-08-02,28,31,23,88.0244,87.7994,8,8,0,270,225,1
18-08-02,12.6,18.5,23,84.9868,92.1915,6,0,0,315,225,1
19-08-02,0,35.2,23,95.1377,79.1451,6,0,0,270,225,1
20-08-02,26,31,23,98.3159,95.4284,8,8,0,270,225,1
21-08-02,5,30,22,96.7035,82.8056,6,0,0,270,315,1
22-08-02,0,30.4,22,94.9634,82.4715,8,0,0,90,225,1
23-08-02,0,36.6,22.3,96.689,82.4715,4,0,0,315,315,1
24-08-02,6,30.5,22,96.6295,82.4715,4,4,0,225,225,1
25-08-02,6.8,31,23.2,87.5452,76.0998,8,4,0,225,225,1
26-08-02,15.9,35.3,21,96.6295,71.3382,2,4,0,315,225,1
27-08-02,0,30.8,21.3,93.399,78.7511,0,0,0,270,225,1
28-08-02,0,31,21.5,96.6295,78.7511,0,0,0,315,225,1
29-08-02,0,32.2,21.3,93.457,72.1988,0,0,10,315,315,1
30-08-02,0,31.4,22.3,95.1791,78.7511,0,0,8.3,315,315,1
31-08-02,0,31,22.4,98.3527,78.7511,0,0,0,315,225,1
01-09-02,0,31.2,22.4,93.5693,78.7511,8,0,0,315,315,0
02-09-02,16.2,31.5,22,96.6295,72.1988,4.712782746,0,5.35,45,225,1
03-09-02,22.8,30.6,22,94.986,92.0262,8,8,0,315,225,1
04-09-02,17,27.3,22,96.6295,72.5121,8,4,0,135,225,1
05-09-02,9.2,30.5,22.4,98.3159,87.5452,8,8,0,225,135,1
06-09-02,23.2,30.5,22,96.689,89.3698,6,6,0,45,225,1
07-09-02,16,30.5,22.5,98.3309,87.7994,8,0,0,270,225,1
08-09-02,18.4,31,22.5,90.302,96.8405,6,8,0,270,225,1
09-09-02,22,30.5,22.4,95.0305,80.9334,8,4,0,270,225,1
10-09-02,2.5,30.5,23,91.8522,88.0411,4,0,0,270,225,1
11-09-02,0,30,24.5,91.9577,72.8647,0,0,0,225,225,1
12-09-02,0,30.5,23.4,90.2165,85.5613,0,0,0,225,225,1
13-09-02,0,31.5,21.2,94.986,72.1988,0,0,8.35,315,225,1
14-09-02,0,31.3,21.1,72.3149,82.4715,0,0,7.4,315,315,1
15-09-02,0,30.5,21.4,84.9868,78.7511,0,0,6.2,225,225,1
16-09-02,0,31.5,22.5,95.1377,78.7511,2,0,6.15,270,225,0
17-09-02,12.4,30.5,22.8,96.7035,72.1988,4,0,8,315,225,1
18-09-02,0,30.2,22.5,96.7179,76.0998,0,0,8,315,225,0
19-09-02,0,30,21,88.5784,72.1988,0,0,10.1,315,225,0
20-09-02,0,30.2,22,94.9634,72.1988,0,0,9.3,315,225,0
21-09-02,0,30.5,21.7,96.6295,75.6338,0,0,10.1,315,315,0
22-09-02,0,31.5,20.5,87.2776,92.6405,0,0,10,315,225,0
23-09-02,0,31.8,20.5,91.6687,68.7438,0,0,10.1,270,315,0
24-09-02,0,32.4,20.5,93.2794,72.1988,0,0,9.45,270,225,0
25-09-02,0,31.5,21.5,90.2595,72.7159,0,0,10,270,225,0
26-09-02,0,32.3,21.5,88.0244,76.0998,0,0,9,315,225,0
27-09-02,0,32.2,21.9,91.8522,76.0998,0,0,9.4,315,225,0
28-09-02,0,32.2,21.5,94.9405,76.5435,4,0,6.3,315,180,0
29-09-02,0,33,21.5,88.6789,70.2131,0,0,9,225,225,0
30-09-02,9.2,35.3,22,95.0741,73.0144,4,0,8.3,45,225,0
01-10-02,0,32.7,22,95.0955,72.7159,0,0,5.3,270,225,0
02-10-02,0,33,22,92.1915,72.7159,8,0,4.15,225,225,0
03-10-02,0,32.8,22.2,93.457,76.9664,0,0,8.3,225,45,0
04-10-02,10.5,33,22,96.7035,73.2087,4,0,8.3,225,225,0
05-10-02,0,32.3,23.5,96.7738,85.8282,0,0,5.3,225,270,0
06-10-02,0,34.5,24.5,95.2396,85.8282,0,0,9,45,225,0
07-10-02,0,33.7,23.9,95.2396,73.4933,6,0,4,315,225,0
08-10-02,0,34.6,23,92.06,76.9664,0,0,6.35,135,225,0
09-10-02,12.5,34.6,22.5,95.0955,78.166,4,4,5,45,225,0
10-10-02,65,34.6,22,95.0305,71.6555,8,4,3,45,225,0
11-10-02,16.5,29.8,22.1,96.6295,96.7035,8,0,1.15,135,135,0
12-10-02,111.6,29.7,23.5,96.6295,92.0262,8,8,0,0,135,0
13-10-02,147.2,29.5,21,96.5515,87.2776,8,8,0,135,135,0
14-10-02,67.2,30,21.5,91.4752,96.8405,8,8,0,135,135,0
15-10-02,2.5,31,22.5,96.6295,87.7994,0,0,8.3,135,135,0
16-10-02,43,31.5,21.5,96.5515,78.7511,8,4,0,135,135,0
17-10-02,9.2,31.5,21.4,96.6446,72.7159,8,8,0,180,225,0
18-10-02,0,31,21.9,95.0305,82.8056,0,0,8,225,225,0
19-10-02,0,32.7,21.7,95.0955,96.7738,2,0,9.3,225,225,0
20-10-02,0,33,22.5,95.0305,80.1396,4,0,8,225,225,0
21-10-02,0,33,22.5,96.7035,72.7159,8,0,8.1,225,225,0
22-10-02,0,32.4,22,93.3098,61.2949,0,0,7,45,225,0
23-10-02,0,32.4,24,94.986,56.4583,0,0,7.15,45,225,0
24-10-02,0,33,21,91.5925,56.7808,4,0,5.1,45,225,0
25-10-02,0,32.7,21.5,90.302,47.8585,4,0,2.2,315,225,0
26-10-02,0,33,19,91.5147,56.7808,8,0,2,135,315,0
27-10-02,0,32.4,20,91.3948,78.7511,6,0,5.15,225,45,0
28-10-02,0,34,21.5,93.1863,55.6738,6,0,5.1,45,225,0
29-10-02,1,34.2,21.5,96.7179,65.4498,4,0,3.2,45,225,0
30-10-02,9.2,34,21,96.7738,74.8849,2,0,4,45,225,0
31-10-02,9,33.5,25.5,84.418,58.1309,0,0,8.3,225,225,0
01-06-03,0,34.7,23,89.4542,70.5833,4,0,9.45,292.5,225,0
02-06-03,0,35.5,23,90.8535,66.666,4,0,8,225,225,0
03-06-03,0,35.7,22.7,83.6139,62.6289,6,0,9,225,225,0
04-06-03,0,35,22.7,86.4366,61.7871,6,0,8.3,292.5,225,0
05-06-03,0.6,35,23.7,86.5444,67.7148,0,0,7.1,247.5,225,0
06-06-03,3.8,35,23.3,92.0933,67.667,4,0,8.45,247.5,225,0
07-06-03,11.8,34,24.5,91.0323,87.3355,2,0,8,247.5,315,0
08-06-03,0,34.7,22,86.7539,80.6037,4,0,8,225,225,0
09-06-03,0.4,34,23,87.6993,73.2087,8,0,8,112.5,225,0
10-06-03,6.2,34,23,93.6505,82.9347,8,0,0,135,225,0
11-06-03,9.8,32,21.5,90.7039,71.464,6,0,7,292.5,225,0
12-06-03,3.2,33.7,22.5,93.5966,72.9366,8,0,2,270,315,0
13-06-03,70.2,38.2,21,94.9405,78.6195,8,0,7,202.5,225,0
14-06-03,22,37.2,22,98.3527,95.0305,8,8,0,135,225,0
15-06-03,14,32,22,93.5416,96.6295,8,0,0,135,135,0
16-06-03,47.6,31.5,21,95.0305,91.8522,8,8,0,202.5,157.5,0
17-06-03,95.8,27.5,20.7,96.6295,85.8025,8,6,0,247.5,225,0
18-06-03,22,29.9,21.3,91.8522,90.1292,8,6,0,292.5,225,0
19-06-03,92.4,27,20.5,96.6446,89.9946,8,8,0,225,180,0
20-06-03,51.4,27.5,21.1,86.7591,91.4352,8,0,0,180,180,0
21-06-03,71.6,28.2,21.7,93.457,88.5784,8,4,0,225,180,0
22-06-03,195.6,27,20,88.5784,94.7233,8,4,0,225,247.5,0
23-06-03,172.8,30.6,20,90.5876,88.7773,8,6,0,225,180,0
24-06-03,43.2,29.3,21.5,96.5832,96.5026,8,0,0,247.5,225,0
25-06-03,23,28.5,20.5,93.3399,78.5053,8,0,0,292.5,135,0
26-06-03,2.7,30.2,21.4,95.0955,79.1451,4,0,0,202.5,225,0
27-06-03,57,32,20.5,95.0305,81.6518,8,0,0,45,225,0
28-06-03,17.3,32,20.3,96.7321,66.2141,2,0,0,157.5,225,0
29-06-03,21,32.5,21.5,98.3159,80.5327,8,0,0,45,225,0
30-06-03,34,32.5,21.5,98.3159,80.5327,8,0,0,45,225,0
01-07-03,34.6,32.5,20.9,140.6876,81.5137,8,0,0,112.5,225,0
02-07-03,7.8,30.5,20.6,94.9174,93.457,8,8,0,135,135,0
03-07-03,3.3,28.4,21,96.5832,81.4436,8,4,0,292.5,135,0
04-07-03,38.3,30.5,20.4,94.7233,93.457,8,8,0,202.5,135,0
05-07-03,82,28,20,94.9174,88.5784,8,8,0,112.5,315,1
06-07-03,100.8,31,20.1,86.7591,96.6596,8,8,0,45,135,1
07-07-03,28.8,30.5,18.5,96.5515,89.24,8,4,0,135,135,1
08-07-03,16,30.4,20.6,96.6596,81.6518,8,4,0,247.5,225,1
09-07-03,7.8,30.4,20.6,98.3159,98.446,8,8,0,135,315,1
10-07-03,37.4,30.5,21.2,96.6295,92.4981,8,8,0,247.5,225,1
11-07-03,28.8,29.5,21.5,96.6142,78.7511,8,8,0,337.5,225,1
12-07-03,7.4,30.5,22,95.0955,84.9868,8,0,0,202.5,225,1
13-07-03,2.5,31,21.5,91.8522,92.1915,8,8,0,135,135,1
14-07-03,25.5,30.5,21.5,96.6295,86.805,8,8,0,247.5,225,1
15-07-03,97,31,21,127.6032,80.9334,8,4,0,247.5,135,1
16-07-03,46.8,31.2,21.2,91.8522,87.6485,8,8,0,135,225,1
17-07-03,39,30.3,21.2,94.5661,81.4436,8,0,0,225,225,1
18-07-03,7.2,30.1,20.3,95.1377,80.461,8,0,0,45,315,1
19-07-03,21,31.6,21.2,96.7035,88.8547,8,8,0,247.5,225,1
20-07-03,20.6,31,22.4,96.7035,94.1338,8,8,0,45,225,1
21-07-03,7.6,31.6,22.4,95.0955,76.7151,8,0,0,337.5,315,1
22-07-03,15.2,32.3,22.4,96.7179,77.2469,8,8,0,315,225,1
23-07-03,19,30,21.5,92.0933,92.1915,8,8,0,135,45,2
24-07-03,29.4,30.2,22.4,93.755,82.6071,8,8,0,247.5,225,2
25-07-03,12,30.8,21.7,96.7738,78.7511,8,8,0,247.5,225,2
26-07-03,12.7,28.9,21.7,94.8941,78.7511,8,8,0,315,225,2
27-07-03,18,31,20.1,92.0933,96.9039,8,8,0,225,225,2
28-07-03,43.4,30,22,88.7773,78.911,8,8,0,247.5,225,2
29-07-03,79,31,22,94.8705,92.1915,8,8,0,45,45,2
30-07-03,10.4,30.2,21,96.7035,78.7511,8,8,0,135,315,2
31-07-03,5.4,31.2,22.2,92.0262,78.7511,8,0,0,315,225,2
01-08-03,4.2,30.3,20.6,79.4427,78.3373,6,4,0,225,225,2
02-08-03,17,31.5,21.1,96.5988,69.8771,6,6,0,225,225,2
03-08-03,16.6,31.2,21.3,93.3098,69.8771,8,8,0,315,225,2
04-08-03,1,31.8,21.5,93.5966,100,6,6,0,247.5,315,2
05-08-03,19.8,30.6,21,96.6142,74.7894,6,6,0,337.5,225,2
06-08-03,10,31,21,90.4678,74.7894,6,2,0,135,225,2
07-08-03,3.8,31.5,22.4,92.1264,74.7894,8,0,0,270,315,2
08-08-03,81.8,31.4,21.5,93.3399,91.8522,8,8,0,22.5,315,2
09-08-03,46.6,31.4,21.5,95.0305,72.1988,4,0,0,247.5,315,2
10-08-03,3.4,31,21.5,93.457,78.7511,8,0,0,315,315,2
11-08-03,1.3,31,22,95.1377,72.1988,2,0,0,315,225,2
12-08-03,29.4,31.2,22.2,100,78.7511,8,0,0,292.5,315,2
13-08-03,12.8,30.5,21.5,96.6596,74.7894,4,8,0,45,315,2
14-08-03,15.2,30.5,22,96.6596,75.2578,6,0,0,270,225,2
15-08-03,6.8,31,22,96.6295,81.0828,8,8,0,315,225,2
16-08-03,15.3,31.2,21.5,96.6744,92.0262,4,8,0,315,315,2
17-08-03,6.4,26.4,25.6,96.7321,95,8,8,0,225,225,2
18-08-03,18.4,30.2,20.5,96.5832,90.5481,6,0,0,315,315,2
19-08-03,22.4,31.5,20.5,96.5515,74.7894,6,2,0,45,225,3
20-08-03,0,30.9,21.2,93.6237,72.1988,4,4,0,292,225,2
21-08-03,11.4,30.7,22,93.5966,80.9334,6,8,0,225,315,2
22-08-03,88.2,31,21,96.7321,80.9334,8,8,0,247,315,3
23-08-03,11.9,31.2,21.6,91.8522,89.3698,8,8,0,292,314,3
24-08-03,48.4,29,21.5,98.3455,89.7758,8,0,0,225,225,3
25-08-03,12.5,30.5,21.5,91.8522,85.1063,8,8,0,225,225,3
26-08-03,12.4,30.5,21,95.0305,96.7035,6,8,0,337,135,3
27-08-03,31.2,30.5,21.5,96.6596,98.5051,8,0,0,247,225,3
28-08-03,5.3,30,21.9,98.3159,95.4815,8,0,0,202,225,3
29-08-03,4.1,30.6,21.5,93.4855,84.803,2,8,0,247,225,3
30-08-03,33.2,29.5,21.4,96.6142,96.7321,0,8,0,292,315,3
31-08-03,50.6,32.2,21.4,96.5988,88.8737,8,0,0,225,225,3
01-09-03,4.1,30,21.4,96.6295,96.76,6,0,0,2292,225,3
02-09-03,25.2,31,21.4,95.0305,91.8522,4,8,0,225,315,3
03-09-03,9,31.2,21,96.6446,85.5613,6,0,0,315,225,3
04-09-03,6.5,31.7,20.4,96.6295,76.0998,2,4,0,270,225,3
05-09-03,11.7,31.4,21,96.6295,85.5613,4,0,0,247,135,3
06-09-03,145.6,30.6,20.2,98.2692,98.3455,8,8,0,90,45,3
07-09-03,22.8,31.2,20.2,98.3084,82.8056,8,0,0,315,225,3
08-09-03,25,31,21.2,98.3084,72.1988,8,0,0,225,225,3
09-09-03,30.8,30.5,21,96.5832,80.5466,0,0,0,315,315,3
10-09-03,3.2,30.7,21,95.1377,72.1988,4,0,0,67,315,2
11-09-03,13.6,31.2,20.5,98.3084,78.3373,4,0,0,45,315,2
12-09-03,3.2,31,21,96.689,76.0998,2,0,8.3,315,315,2
13-09-03,1.2,30.5,21.7,95.0955,91.1692,2,0,6,225,225,2
14-09-03,11.3,31,20.4,96.689,73.5896,6,0,5.3,225,45,2
15-09-03,17.6,30.5,21,96.7035,84.6773,6,6,0,225,135,2
16-09-03,31.8,31.3,20.2,96.5832,84.9868,6,0,0,157,225,3
17-09-03,36.6,29.5,20.6,98.3084,72.1988,8,0,0,337,225,3
18-09-03,0,28.4,19,96.7035,86.9552,6,0,0,270,225,2
19-09-03,0,31,20.7,95.0084,72.1988,4,0,8.3,270,225,2
20-09-03,0,30.5,21,93.457,72.1988,0,0,4.3,292,225,2
21-09-03,0,30.7,21.1,93.5966,98.5051,0,0,4.45,315,315,2
22-09-03,0,31,21.2,93.5693,97.0218,2,0,9.3,270,315,2
23-09-03,0,31,21.4,91.8522,72.1988,8,0,5,270,315,2
24-09-03,4,31.8,21.8,96.6744,96.9284,2,0,6.3,270,315,2
25-09-03,4,32,21,94.9634,96.9039,8,0,0,315,315,2
26-09-03,3,31.4,20.6,94.986,95.55,8,0,6,292,315,2
27-09-03,0,31.4,20.6,95.0305,91.1692,8,4,0,202,225,2
28-09-03,0,31.7,21,96.6446,97.0218,4,2,0,315,315,2
29-09-03,0,32.5,20.5,90.3441,89.9645,2,0,5,225,225,1
30-09-03,0,32.8,20.5,90.3858,84.7498,0,0,7.3,225,225,1
01-10-03,2.6,34.5,22.1,93.5416,98.5051,0,0,8,180,225,1
02-10-03,4,34.4,22.2,89.0606,83.4862,0,0,6.4,247,225,1
03-10-03,4.8,32.5,22.5,96.7461,72.7159,8,0,0,202,225,1
04-10-03,75,31.1,20.2,91.8162,82.2417,6,4,0,45,225,1
05-10-03,6,33.5,21.5,93.5416,94.1555,8,4,0,315,315,1
06-10-03,0,32,21.4,91.9229,82.2629,4,4,3.3,90,135,1
07-10-03,0,31.5,22,96.7321,81.6518,8,0,7,180,135,1
08-10-03,6,33,22.7,95.1585,72.1988,6,4,5.1,135,135,1
09-10-03,0,32,21.2,93.5416,72.0922,2,0,9.2,225,225,1
10-10-03,10,31,21.5,96.7035,78.7511,4,0,10.1,225,225,1
11-10-03,0,33,21.4,96.7035,79.1451,0,0,8.2,247.5,225,1
12-10-03,0,33.7,20.8,91.9229,82.6071,0,0,3.15,247.5,225,1
13-10-03,0,33.9,21,91.9229,79.1451,0,0,7.4,247.5,225,1
14-10-03,0,32.7,22,96.689,61.2949,6,0,7.4,202.5,225,1
15-10-03,0,32.5,20.8,93.5966,67.1368,0,0,8.4,135,225,1
16-10-03,0,33.4,22,92.0262,69.5374,8,0,6,247.5,315,1
17-10-03,0,33.4,20.6,91.8877,67.1368,0,0,9,180,225,1
18-10-03,0,33.5,20.6,95.1377,62.2419,0,0,9.15,247.5,225,1
19-10-03,0,33.4,21,95.0741,78.3373,0,0,2.2,225,225,0
20-10-03,0,32.8,21.5,95.0741,63.4386,0,0,2.5,247.5,45,0
21-10-03,20,32.8,19.9,96.6744,84.9868,8,0,1,0,225,0
22-10-03,14,31.2,20.2,94.9634,71.2463,8,2,0,135,225,0
23-10-03,0,31,21.2,96.7035,79.1451,8,4,0,247.5,225,0
24-10-03,0,31,21.5,82.2629,56.4583,0,0,10,225,315,0
25-10-03,0,32,21.7,90.7039,65.8937,0,0,9.15,247.5,225,0
26-10-03,0,33,18.5,83.6466,65.8937,0,0,10,225,315,0
27-10-03,0,32.7,18.9,91.5925,61.2949,0,0,9.3,292.5,225,0
28-10-03,0,34,20.7,91.7433,67.1368,0,0,9.1,270,225,0
29-10-03,0,32.1,20.3,96.6596,61.2949,0,0,9.3,135,225,0
30-10-03,0,33,20.9,91.7433,61.2949,0,0,8.45,247.5,225,0
31-10-03,0,33,19.7,91.8522,60.5794,2,0,7.1,247.5,225,0
01-06-04,0,32.5,24.1,82.9965,75.3428,8,8,0,135,225,0
02-06-04,15.4,31.2,23,96.7738,85.2811,2,0,0,112.5,135,0
03-06-04,5,32.9,23.4,93.457,67.1368,4,0,6.1,270,315,0
04-06-04,52.2,33.1,22.7,98.3309,76.5435,0,0,6.15,247.5,315,0
05-06-04,3,32,24,96.7738,78.7511,6,0,0,292.5,315,0
06-06-04,90,32.5,23.2,96.6295,72.1988,8,0,0,135,225,0
07-06-04,25,32.6,23,96.6596,80.7037,8,0,0,202.5,225,0
08-06-04,111.2,32.6,23.4,98.2772,94.9634,8,8,0,112.5,225,0
09-06-04,83.5,27,22.8,98.3084,98.3455,8,8,0,135,135,0
10-06-04,89.4,27.4,22.8,98.3084,95.0305,8,8,0,292.5,225,0
11-06-04,55,27,21.5,90.5481,84.9868,8,8,0,225,135,0
12-06-04,39,30.7,22.5,98.3159,78.7511,8,4,0,70,225,0
13-06-04,11,31.5,21,84.6773,92.0262,4,8,0,225,135,0
14-06-04,18.7,31.7,21.7,88.7773,95.1377,6,8,0,225,225,0
15-06-04,28.2,32,22.3,90.4678,83.8709,6,4,0,225,225,0
16-06-04,15,31.7,23,84.9868,88.6323,8,8,0,225,315,0
17-06-04,19.8,30.5,24,82.1204,78.7511,4,4,0,225,225,0
18-06-04,5,31,25.8,85.0468,68.3867,6,0,0,247.5,315,0
19-06-04,0,32,24.9,83.4816,83.1238,2,0,0,247.5,225,0
20-06-04,0,32.4,24.9,79.2977,63.3394,0,0,0,225,225,0
21-06-04,1.2,32,24.5,85.2811,67.3713,2,4,0,225,225,0
22-06-04,7.6,32.2,23.5,93.677,79.1451,2,0,6.5,247.5,315,0
23-06-04,0,32.1,24.4,95.2196,72.7159,4,0,5,292.5,315,0
24-06-04,0,31.9,24.5,86.4908,49.8089,0,0,0,247.5,315,0
25-06-04,50.8,32.6,21.6,91.7433,52.7918,8,8,0,22.5,315,0
26-06-04,73,31,21.5,98.2692,75.6338,8,0,0,225,225,0
27-06-04,22.4,30,23,90.2165,92.1915,8,8,0,45,315,0
28-06-04,39.8,29.7,22.6,96.7738,96.7035,4,8,0,337.5,135,0
29-06-04,6.3,30.7,23.4,89.1512,78.7511,2,0,6.5,247.5,225,0
30-06-04,0,31.7,24.7,93.6237,78.7511,2,0,5,270,225,0
01-07-04,10,32.2,23.7,85,79,8,8,0,250,210,0
02-07-04,29,32.1,23.5,83.5481,83.4144,8,8,0,247.5,225,0
03-07-04,19.6,29.4,21.7,89.1061,78.7511,8,0,0,270,315,0
04-07-04,16.8,32,23,89.1512,76.5435,8,2,0,247.5,225,0
05-07-04,0,30.3,24.4,92.1264,74.9795,4,0,0,247.5,225,0
06-07-04,5.2,31.9,23.6,95.0741,72.7159,0,0,0,225,225,0
07-07-04,0,32.2,22.7,96.6295,52.7918,8,0,0,247.5,225,0
08-07-04,13.2,33,23.2,88.5784,73.6891,4,0,0,225,225,0
09-07-04,99.2,32.1,22.4,96.6142,84.6773,8,8,0,292.5,315,0
10-07-04,9,29.5,21.2,96.5515,78.3373,8,4,0,135,315,0
11-07-04,8.4,31,22,96.6295,84.803,8,8,0,45,315,0
12-07-04,40.3,36.5,21.1,94.9174,98.3455,8,8,0,202.5,315,0
13-07-04,42.9,26.1,21.4,98.3084,88.0411,8,4,0,247.5,315,0
14-07-04,13.4,30.1,21.3,93.399,95.1995,8,8,0,292.5,315,0
15-07-04,67.4,30,22.4,98.3084,92.1915,8,0,0,292.5,315,0
16-07-04,43.4,30,22.3,98.3084,84.6773,8,6,0,292,225,0
17-07-04,20.4,28.3,23,96.7035,78.7511,4,0,0,22,225,0
18-07-04,16,28,22.5,96.6295,78.7511,8,4,0,202,225,0
19-07-04,8.2,31.1,22.5,96.7179,69.6476,0,2,0,202,225,0
20-07-04,23,31.2,23,90.2165,71.0287,6,4,0,225,225,1
21-07-04,33,32,23.7,98.3455,69.6476,4,2,0,45,45,1
22-07-04,15,30,23,95.0741,89.0146,8,4,0,225,225,1
23-07-04,20.8,30.8,23,93.2177,80.9334,8,0,0,247,315,1
24-07-04,12.7,30,23,96.6596,98.3084,8,8,0,337,292,1
25-07-04,152,28.9,21.2,98.2692,88.1523,8,8,0,315,315,1
26-07-04,84,29,21,98.2692,95.0741,8,8,0,67,45,1
27-07-04,53,26.4,22.5,98.3084,81.0828,8,4,0,247,225,1
28-07-04,14.4,30,22.5,98.3382,78.7511,8,4,0,247,225,1
29-07-04,12.8,30.6,23.5,89.1061,81.7758,8,4,0,225,247,1
30-07-04,4.2,30.6,23,90.7794,78.3373,8,8,0,247,225,1
31-07-04,27.2,31,22.5,98.293,95.0305,8,0,0,247,315,1
01-08-04,46.2,32,22,98.3084,89.1512,6,8,0,247,225,1
02-08-04,8.6,30.5,22,90.5081,77.9025,6,4,0,270,225,1
03-08-04,80,30.7,21.8,98.2772,98.3084,8,8,0,292,225,1
04-08-04,122.7,26,21.8,95.0305,98.3455,8,8,0,247,315,1
05-08-04,47.4,26,22.5,93.457,92.0262,8,8,0,247,225,2
06-08-04,13.6,29,23,95.1377,78.7511,4,2,0,202,225,2
07-08-04,8,30,22.6,96.6295,76.0998,8,4,0,270,225,2
08-08-04,20.2,29,23,87.2776,72.1988,8,4,0,225,315,2
09-08-04,22.5,30.5,22.8,98.3309,89.24,4,4,0,270,225,2
10-08-04,10.2,33.7,21.5,95.0741,84.9868,4,0,0,337,315,2
11-08-04,2.5,33,23,90.5481,83.7437,2,8,0,247,315,2
12-08-04,65,30.7,21.8,91.7799,98.293,8,8,0,247,225,2
13-08-04,91.6,29.4,22.5,98.3527,98.3455,6,6,0,292.5,225,2
14-08-04,34.3,36.9,21,98.2692,78.3373,8,4,0,247.5,225,2
15-08-04,32,30,22,98.3527,80.9334,4,2,0,225,225,2
16-08-04,9,30,22.2,96.6295,98.4142,4,2,0,22.5,315,2
17-08-04,44,30,21,98.2772,95.2789,4,2,0,315,225,2
18-08-04,16,30,21.5,88.3175,77.9912,6,2,0,225,225,2
19-08-04,42,30,21,98.2279,98.446,6,0,0,225,225,2
20-08-04,64,29.5,21.5,91.6308,98.3598,8,2,0,270,315,2
21-08-04,8,30.6,22.7,93.457,78.7511,4,0,0,292.5,225,2
22-08-04,11,30.5,22.5,94.9174,87.9459,4,0,0,315,315,2
23-08-04,21.2,31,22.5,96.7035,89.4542,2,0,0,292.5,315,2
24-08-04,2.6,31,22,96.7461,78.3373,2,0,0,315,315,2
25-08-04,5.8,30.8,23.1,96.7035,72.5121,0,0,0,292.5,315,2
26-08-04,18.4,30.5,22,98.3084,76.0998,4,0,0,270,315,2
27-08-04,7,30.5,22.5,93.457,87.7496,0,2,0,22.5,315,2
28-08-04,14.4,29.9,22,95.0955,82.4715,0,0,0,315,315,2
29-08-04,0,30,23,93.5966,78.588,0,0,0,315,315,2
30-08-04,0,30.2,22.9,95.1167,75.6338,0,0,9.4,292.5,315,2
31-08-04,0,30.1,22,96.7035,71.6555,0,0,10.2,315,315,2
01-09-04,0,30.5,21.6,93.4282,70.4656,0,0,10.2,315,315,2
02-09-04,0,30,21.5,91.6687,77.0701,0,0,10.3,45,45,2
03-09-04,0,31,21.5,91.6687,83.6139,0,0,10.2,292.5,315,2
04-09-04,0,32.2,23,95.0524,92.3486,2,0,0,292.5,315,2
05-09-04,0,30.2,21.8,94.9634,86.5976,2,2,0,315,315,2
06-09-04,0,31,22.2,94.9174,69.3082,4,2,0,292.5,315,1
07-09-04,13.3,32,21.5,95.0305,65.8937,2,0,0,315,315,1
08-09-04,0,31,21,91.8522,72.1988,4,2,0,315,135,1
09-09-04,14.3,30,21,98.3084,72.1988,0,0,0,315,315,1
10-09-04,26,31.5,21,98.2692,72.1988,0,0,0,315,225,1
11-09-04,0,31,21,91.6687,74.9643,0,0,0,270,315,1
12-09-04,33.4,31,21,96.5515,80.9334,0,4,0,225,225,1
13-09-04,18.6,31.2,21.3,98.3007,76.0998,4,0,8,202.5,315,2
14-09-04,0,30.6,22.5,91.8877,72.1988,0,0,8.3,270,315,1
15-09-04,9.6,31.3,23.4,92.0262,78.7511,0,0,9.15,292.5,225,2
16-09-04,9.2,31.5,22.7,96.7321,76.0998,0,0,7.15,337.5,315,2
17-09-04,0,31.4,23,90.427,76.0998,0,0,8,337.5,315,2
18-09-04,0,31,23,86.1572,72.1988,0,0,0,315,315,1
19-09-04,0,31.2,23,87.5452,74.7894,0,0,0,315,315,1
20-09-04,0,31.4,22.9,91.6687,72.7159,0,0,0,292.5,315,1
21-09-04,0,31.9,22.7,91.8522,78.3373,2,2,0,270,315,1
22-09-04,39.2,30,22.5,96.6295,72.1988,6,0,0,247.5,315,1
23-09-04,0,31,22.5,91.8522,49.8089,0,0,0,225,135,1
24-09-04,0,32,22.5,95.0084,87.5452,2,4,10.3,225,225,1
25-09-04,0,30.5,23.5,95.0955,92.0262,0,2,8,225,225,1
26-09-04,0,30.6,23,95.0741,92.0262,0,4,7.1,225,225,1
27-09-04,6.2,34,23.7,96.6295,98.3807,2,8,0,315,157.5,1
28-09-04,11.4,31,22,94.9634,78.7511,2,2,3,315,45,1
29-09-04,24.2,31.5,21.2,98.3084,78.3373,0,0,7.3,225,157.5,1
30-09-04,0,33,23.5,90.302,70.2131,0,0,7.45,225,225,1
01-10-04,0,32.5,22.3,88.7773,68.7438,0,0,10,202.5,225,1
02-10-04,0,31.5,22.5,92.0262,78.3373,0,0,0,225,315,1
03-10-04,4,32,21.5,112.0481,81.0828,2,0,0,135,225,1
04-10-04,30,31.9,22,129.4239,98.3527,0,8,0,202.5,225,1
05-10-04,78.4,26,21,116.1078,90.302,4,0,5.1,315,315,1
06-10-04,0,31.5,21.5,88.5273,65.2245,0,0,6.45,247.5,225,1
07-10-04,0,32,22.5,93.3696,66.5304,0,0,10.5,247.5,225,1
